time,DHA,NaOH,CaCl2,formaldehyde,C10+H2O_Ca_2p_I1,C10+H2O_Ca_2p_I2,C10+H2O_Ca_2p_I3,C10_Ca_2p_I1,C10_Ca_2p_I2,C10_Ca_2p_I3,C10_Ca_2p_I4,C11+H2O_Ca_2p_I1,C11+H2O_Ca_2p_I2,C11+H2O_Ca_2p_I3,C11_Ca_2p_I1,C11_Ca_2p_I2,C12+H2O_Ca_2p_I1,C12+H2O_Ca_2p_I2,C12+H2O_Ca_2p_I3,C12_Ca_2p_I1,C12_Ca_2p_I2,C12_Ca_2p_I3,C2_Ca_I1,C2_Ca_I2,C3_Ca_I1,C4_-H_NaCa_2p,C4_Ca_I1,C4_Ca_I2,C5_Ca_2p_I1,C5_Ca_2p_I2,C5_Na_I1,C5_Na_I2,C6+2H2O_Ca_2p_I1,C6+2H2O_Ca_2p_I2,C6+2H2O_Ca_2p_I3,C6+2H2O_Ca_2p_I4,C6+H2O_Ca_2p_I1,C6+H2O_Ca_2p_I2,C6+H2O_Ca_2p_I3,C6+H2O_Ca_2p_I4,C6-H2O_Ca_2p_I1,C6-H2O_Ca_2p_I2,C6-H2O_Na_I1,C6-H2O_Na_I2,C6-H2O_Na_I3,C6-H2O_Na_I4,C6_Ca_I1,C6_Ca_I2,C6_Ca_I3,C6_Ca_I4,C6_Ca_I5,C6_Ca_I6,C6_Na_I1,C6_Na_I2,C6_Na_I3,C6_Na_I4,C7+2H2O_Ca_2p_I1,C7+2H2O_Ca_2p_I2,C7+2H2O_Ca_2p_I3,C7+H2O_Ca_2p_I1,C7+H2O_Ca_2p_I2,C7+H2O_Ca_2p_I3,C7+H2O_Ca_2p_I4,C7-O-H2O_Na_I1,C7-O-H2O_Na_I2,C7-O-H2O_Na_I3,C7-O-H2O_Na_I4,C7-O-H2O_Na_I5,C7-O-H2O_Na_I6,C7-O_Ca_2p_I1,C7-O_Ca_2p_I2,C7-O_Ca_2p_I3,C7_+H2_Ca_2p_I1,C7_+H2_Ca_2p_I2,C7_+H2_Ca_2p_I3,C7_+H2_Ca_2p_I4,C7_+H2_Ca_2p_I5,C7_Ca_2p_I1,C7_Ca_2p_I2,C7_Ca_2p_I3,C7_Na_I1,C7_Na_I2,C7_Na_I3,C8+H2O_Ca_2p_I1,C8+H2O_Ca_2p_I2,C8+H2O_Ca_2p_I3,C8+H2O_Ca_2p_I4,C8_+H2_Ca_2p_I1,C8_+H2_Ca_2p_I2,C8_+H2_Ca_2p_I3,C8_Ca_2p_I1,C8_Ca_2p_I2,C8_Ca_2p_I3,C8_Ca_2p_I4,C9+H2O_Ca_2p_I1,C9+H2O_Ca_2p_I2,C9+H2O_Ca_2p_I3,C9+H2O_Ca_2p_I4,C9-O2_Ca_2p_I1,C9-O2_Ca_2p_I2,C9-O2_Ca_2p_I3,C9-O2_Ca_2p_I4,C9-O_Ca_2p_I1,C9-O_Ca_2p_I2,C9-O_Ca_2p_I3,C9-O_Ca_2p_I4,C9_Ca_2p_I1,C9_Ca_2p_I2,C9_Ca_2p_I3,C9_Ca_2p_I4
120,64.16186583284816,36.25,36.25,36.25,0.0052425696587278525,0.0025507368705476262,0.00055482574135842,0.0074924215125914,0.015217240673466362,0.00046432850158620005,0.0015971198722525,0.0015085720979863683,0.0019941054440597737,0.0003743103270306571,0.006702039262680104,0.0007742837162278764,0.00085628179501695,0.0014989951351658632,0.000274597339441725,0.0014868087223838472,0.0065754814827089945,0.0005816239570447,0.00037040640632848,0.0003651602123588,0.00025473938371653714,0.0004688620629218,0.00028966068784078,0.00028816095421125,0.0007189639350573612,0.0002893226279032333,0.0015767027354577315,0.009970774732198536,0.0003872179434804,0.0012571304341831612,0.0013227629793687529,0.00039573849160043335,0.003335599067040484,0.005970199417846753,0.0036306407410521685,0.0006166610048105555,0.0023605449219865054,0.00058852215243945,0.0002807200990392,0.0005595680361260999,0.0004903299460539761,0.0005928536325971105,0.013897691171683426,0.010953589030146321,0.0029923390262260527,0.0008238567334141813,0.0009074419786258188,0.00033528590510494,0.0038350161735912418,0.01765986277403816,0.018343345291422775,0.005783883166353863,0.0003711868131345992,0.0011655757530349316,0.00041603033143802857,0.0013991684155197843,0.0037553120771723473,0.0010349839919017692,0.0004530016657071125,0.0002534812380799,0.00027887323804078957,0.0004897456106871169,0.00030852338458690003,0.00031568608593649997,0.0,0.0022337095499654945,0.0017036898211800111,0.0005103801393374293,0.001104132668157306,0.0016698033345254946,0.0011149513314980277,0.00075961839272145,0.00040087049200354,0.004887851125162184,0.005855516457991569,0.0007488945172976,0.0032551186156714,0.0012378639447168946,0.0011351758507049474,0.0006461950383659428,0.0024169340475146683,0.002064597770446253,0.0003807375241263588,0.00039236728748907694,0.0011703898115877054,0.00032009918507894285,0.0006872866003166556,0.005635742104917342,0.0023693842607305582,0.0004035623936520637,0.0014383252228595167,0.011009143857561852,0.0004909446368818501,0.0011117517209399,0.0006076890381429067,0.0017755365515416293,0.003296251617469837,0.0003955270345346,0.0006285610030208077,0.003045538964147442,0.008847742350320785,0.0012104684202940104,0.0024554749813838054,0.009201735857057252,0.0458104140400047,0.003732045243106479
130,64.16186583284816,36.25,36.25,36.25,0.005550438411265505,0.00253826615500529,0.0005140732671530146,0.0077911541334743,0.015041196477535249,0.0005176458455410231,0.00190693580034251,0.0014714297732654315,0.00189707574855025,0.00033438495199926665,0.006481767723112571,0.000903563661949335,0.0006362876722721885,0.001465935811294895,0.000332985849647875,0.0017427450533058198,0.006272268382910964,0.0003571454821513187,0.0003586585939866125,0.0,0.0004003316438563667,0.00043997535598393753,0.00036070294090877745,0.00024635100726075,0.0010860597865630125,0.0003798978276343776,0.001633208746489195,0.01123920276512534,0.0003765409682398111,0.001264634004006935,0.0012499708175687401,0.0004341579340084334,0.0033329559045792503,0.005713678419311305,0.0027150251526926053,0.0005544573055542461,0.002496499129453105,0.000563264604604275,0.0,0.00048561160450224145,0.00037887789028821876,0.0004760012160215866,0.01458685727721227,0.010745977701432149,0.00293020263331443,0.000657648283869725,0.0006845239157403421,0.0003102456655617596,0.00402404723942891,0.01809273852569963,0.018959842494438738,0.005836684544485115,0.0004956283519349866,0.001208306009293645,0.0006569374897685777,0.0016318419402421547,0.003975043296751145,0.0006035177730565671,0.0004691032453457333,0.000180635701626,0.00038621448847499934,0.00042235311261734285,0.0002637561257301,0.00030662913424671666,0.0003555341106409,0.00278896315367911,0.0019730963137121475,0.000542339487342574,0.00098267758805481,0.0019438551054124444,0.0009943291167304738,0.0005751824085359,0.00032494649257684997,0.00510205566719412,0.00593027766560238,0.0007856939149171,0.003086952236940705,0.0016449145729193599,0.0013253838688579449,0.0008919125470545385,0.00237015539532229,0.001915940352824775,0.00034969311684998193,0.0003792176882235,0.0011397827092284633,0.00031982945386622,0.0006116430966748368,0.005871672168864075,0.002932893672915305,0.00043996722740600005,0.00137454712699303,0.009661244544486384,0.00045059373263961667,0.0011920787317217475,0.0008716497343699779,0.001577824660540645,0.002937188602715155,0.0004267622610616,0.000904026270049788,0.00254287752325907,0.008352551665215445,0.0013989964531483736,0.00276628186391402,0.009964013465051146,0.044326671375286654,0.0033854507330662352
140,46.6475661721692,36.25,36.25,36.25,0.00560191895368414,0.002330460497550355,0.00066806551488916,0.007911172958119845,0.015227405306704033,0.0006225074414268445,0.0014108419362475351,0.00133815904590317,0.0020372901690589,0.00032971729764915,0.006637938510161601,0.0008867716380677643,0.000651638722658747,0.00135276876102221,0.00044538940536715003,0.00191503754567812,0.006733017583283834,0.000439231363655583,0.0004607514493290417,0.0003250541273167,0.0003284243797660784,0.00048559668542606365,0.0005202165075163143,0.00014913732727539025,0.0010602645504995277,0.00032003190541416,0.001528377338311735,0.011429476232273484,0.00044991985489378886,0.00119385411864085,0.0011716817030455766,0.00037438432292636665,0.0034057912419926902,0.005589438047444545,0.003615786081439625,0.0005379255866287286,0.002431552273016015,0.0005657590064992287,0.0004319395733754,0.0003973261322530428,0.0004905385907478625,0.0005755839556371967,0.015861818454410488,0.009806990333868575,0.00283786088476193,0.00076021358388426,0.0009041294503676427,0.00038188087517480743,0.00358164701582797,0.017496605218403218,0.019074301275747035,0.00600952648232888,0.00069164705256409,0.0011585702802895212,0.00036245362727972956,0.00143139127877621,0.00370311598158204,0.0005165714376558235,0.0005036262895479667,0.0002057979951144,0.0003571677024321786,0.00057242226248295,0.00027391482219786924,0.0001330969808548,0.0,0.0026950197498566203,0.002081624812459255,0.0005986659403582714,0.0011414889041257894,0.0017368217839620198,0.0009444485269536646,0.0006328225268902749,0.00044393067027514,0.0051462254141954305,0.006127203152154305,0.0007611912001411769,0.002520052159879485,0.00128026023091625,0.00147731433061316,0.0008247323956244944,0.002676331281378755,0.0020274088455940298,0.0004345579924617625,0.0005278025190209786,0.0011496558381741111,0.0003889497452673667,0.0006615739702960134,0.006147228143464335,0.002759799367811255,0.0004356213921380538,0.001326548795481795,0.010383266710034079,0.00034648607982361106,0.001094258972696025,0.0007481300871799251,0.00137385632395217,0.00293359346337886,0.00034974518917405,0.0006719605983495889,0.00271595758836093,0.008551892412808609,0.0008923361509586876,0.0020843598952060348,0.0101211557057269,0.044615593298912695,0.0034952509537969647
150,46.6475661721692,36.25,36.25,36.25,0.0054238288557713005,0.002203563218555455,0.0005619269521711786,0.007166286558227955,0.014419039825471474,0.0005699720969548001,0.0015901544675956552,0.0014046287829961367,0.002014771747383045,0.0003217861237637111,0.006173322420755195,0.0008250393501365944,0.0006688972307144941,0.001159517179034745,0.0003561800629527,0.001447364539223015,0.006045083540273475,0.0004274995134629,0.0004031017771976,0.0002583372303467,0.00027685637779641494,0.00042365821685339086,0.0004164845623696125,0.00026544758032045714,0.0009394481628568685,0.0004452031616284666,0.001568094832496055,0.011310164358685409,0.0005456112657260667,0.0012559972304384945,0.000984610269838421,0.0004299622361738046,0.0035730253770142203,0.005952708975013181,0.0034574267325192753,0.00061702297072472,0.001831759953992765,0.0005978278161613389,0.0,0.00042376223293053125,0.00039990625653245186,0.0007760540978312773,0.01499093521901006,0.010378866673152676,0.003009147137409305,0.0005586034661928,0.0011890686522558168,0.00041854847497321666,0.003853995114487095,0.016459184662585998,0.019863956969987266,0.0064619926356347,0.0005083994303076727,0.0012877536814692998,0.0004275696510428429,0.0015981408772889835,0.0039404261713719396,0.00076569775756375,0.00041505004971892996,0.0,0.0003977343489553134,0.0004177708432513294,0.00023388242201833272,0.00025798743792832,0.0002605421796574,0.00261301205184955,0.00199846036132058,0.000642141365760293,0.0010443093271348778,0.0015576753971535298,0.0008370031351241722,0.0004546806203582104,0.000375406293022025,0.005026175762616745,0.005883823586777155,0.0008632121353980056,0.002893830380989905,0.001337357930242835,0.0013704578426895,0.0006678166389584154,0.00257597662299671,0.0021556684074067753,0.0005485191332630182,0.00052049240202775,0.0008695469247897833,0.000227494284649575,0.000620763042274325,0.00577346927856948,0.00239529179138875,0.0004370189424288539,0.0012034137972719617,0.009595930275319915,0.00038074621734105,0.0010044293487066057,0.0007704224806735412,0.0017269877928746899,0.0033169334884175852,0.000545119866094275,0.0007498139835025705,0.0026188440997264853,0.008495885601223096,0.0010794498016518449,0.0023901676919719497,0.008615810080507314,0.04270323040963604,0.00348909747892637
160,46.6475661721692,36.25,36.25,36.25,0.00501260470352353,0.00210479116793479,0.0005397860791349214,0.007194809567713361,0.01333731234059295,0.0004889600643988401,0.0015146078041089737,0.001353094662145695,0.001900325117909905,0.0005351151308116333,0.00667228046272524,0.0007294934252842333,0.0006545998663704295,0.0012759142557676316,0.00038706371267545,0.0016377934723140748,0.0052773302375434495,0.00045821873331675995,0.00043127984096227775,0.00024517485850054997,0.0005764671966990118,0.000383799899269,0.00032564244346442,0.00025583064779802504,0.0008698566246758779,0.00048928236763218,0.00160907529249072,0.012480206063111895,0.0003903597052437154,0.001141441399803075,0.0012179668547223842,0.00037849681375908754,0.0036457475747212397,0.006188829268875895,0.003870937029153705,0.00040930436855044546,0.00208247265353571,0.0006254363627902466,0.0002221860027431,0.0003802267765645615,0.0005231937596416571,0.0005981449274901611,0.015023025190023801,0.01040603845378263,0.0028876942753590052,0.0005743303421453673,0.0008774596237918112,0.00034213572250339997,0.003235751193659935,0.01606430427633057,0.019246329313395604,0.005751600110971265,0.0006004433754188413,0.0014654813749879736,0.00046725867585066397,0.0013773839458317,0.004702755809063255,0.0008254547734615201,0.00037804541051896667,0.0,0.00046294348284986,0.0003875896358199267,0.0002598523292629612,0.0003031883579049667,0.0,0.002702218160525115,0.002402650783226175,0.0006320302856361999,0.00115055712821621,0.0015233807286275949,0.00101131522931062,0.0010384941976196,0.000337735576156,0.00577792698000866,0.006588691617374955,0.0007093205455501062,0.002750587998011645,0.0015080550487637698,0.00141273928346233,0.0007500408997210765,0.002652604538027565,0.002228327225452005,0.00039216568145282525,0.000437406201568592,0.0010242888327808499,0.000275468456348875,0.0005360478249265974,0.005653423448081375,0.003131392332386325,0.00040016272349223,0.0012309737189885748,0.009574218290292615,0.0005094945801916625,0.0010027525141566263,0.0007766726925097353,0.001570780601855425,0.00307698598836831,0.00028588533420420147,0.0006594903314047072,0.00248860949287774,0.008456336974981505,0.0009523549920008263,0.00243371491373911,0.008185032213423555,0.04109114991514257,0.00326270463432492
170,46.6475661721692,36.25,36.25,36.25,0.004489729495540105,0.0025029806017486792,0.0006248854017704091,0.007439143474705521,0.013540137224055627,0.00053058694680723,0.0011612220828816,0.0010849425314505422,0.0016521782772718333,0.00059864525185905,0.006465554486111374,0.0008508194265630333,0.0006418850773628272,0.0013484291372588841,0.00046610076306623336,0.0014656266757094422,0.005322652866968843,0.00039454668460393334,0.00045104856023629226,0.0003040450632701,0.0003505893259674889,0.0004895008278252916,0.00019396215647186956,0.00021054144574837142,0.0009186989404353053,0.00044616774694805004,0.0015483357644117738,0.0120245151106054,0.00042414013350597503,0.0014914512300392738,0.0010504539695818883,0.0005146722434806,0.003181394101761868,0.0065603226679806425,0.0039461199127090426,0.0005843116339992917,0.002445736602547195,0.0006500460624398077,0.0,0.0004750924977152643,0.00044706676541194084,0.000495689155402749,0.013813328653981164,0.01096610814165873,0.002717075568950579,0.0005647428765263929,0.0009430978820531501,0.00033645504422697244,0.0030577098886432736,0.015925500515021,0.019402327899518994,0.005367524971985989,0.0005617295069652833,0.0014072617208148897,0.000420299078420675,0.001687189363130142,0.004692335112483652,0.0006208838207449231,0.0003883665928684,0.0,0.00038762629293891647,0.0003631978823042137,0.00036375345491625714,0.00010815662992671432,0.0,0.003131884313721868,0.002516863075505642,0.0005265763059392142,0.0010688502179891889,0.0016700269680586474,0.0011854655540226105,0.00077743239796903,0.00045526191014215,0.005860425154042242,0.006333789919941795,0.0005375673315370985,0.0028840191283918577,0.0013214090975442632,0.001308494667822858,0.0006366296784301867,0.0027532151287428105,0.002073888409525442,0.0003577390192666,0.00063668474713372,0.001029394759877261,0.00029535936809396663,0.000605239987972887,0.006387315751952237,0.0031138552843980737,0.0005637327151345666,0.0010991686749248053,0.009957779174239184,0.0004615676111672,0.0009850509942687462,0.0010109012697727847,0.0017097286406931999,0.002969492911423516,0.00036787273967794996,0.0007867078337751078,0.002819189673194221,0.007601618801608911,0.0008478121765439722,0.0026264459959159316,0.008686882520606051,0.03942656687230678,0.0032834133515969475
180,46.6475661721692,36.25,36.25,36.25,0.00452183721385755,0.00191532321068126,0.0006077271974711133,0.007228048028916816,0.013046352504510717,0.0005185776905173308,0.001094972030713245,0.00117535388888981,0.002030988446568605,0.0003586607147887143,0.005930457950054015,0.0006802959558755527,0.0006594626719327934,0.001181360490384685,0.0003380438075791333,0.00148570373965949,0.004871051478544215,0.00043710807367928887,0.00035296139487464,0.0,0.00035773356829894544,0.0006797746978152626,0.00027220278814658574,0.00023238359346567142,0.0009928674093914948,0.0005151166975895592,0.00179439336632983,0.012862318500955866,0.0006716899700364445,0.0013060328797878105,0.0010784696270192946,0.0003749723458229931,0.003100455072790775,0.006051160931987565,0.003648978989254805,0.0005240117907148331,0.0023172724827045,0.0006912621655229546,0.0,0.00035051829471605556,0.0004608040848844042,0.00067362416161687,0.013927330194851335,0.009457040797117795,0.002984168831093135,0.000695496012646225,0.0008784139182993812,0.00036213127378993334,0.00305461668689584,0.015531973749734983,0.020109445686842944,0.005810403507430209,0.0006714100078431846,0.0011381437338092368,0.0004410013563871004,0.0014444246837260527,0.00410310106296979,0.0006659515890050932,0.00059188723137552,0.0001768828757293,0.00045648748623155,0.00045344137784710713,0.00028042478027236363,0.0003874028011159666,0.0003063722311734,0.00320371799692225,0.0022611009743348748,0.0005583201979649813,0.000958846227865875,0.001740988110265105,0.0011257018137681334,0.0007381191383081637,0.00041549230490295,0.0053545177742062655,0.0069221306871112,0.0006152052824031875,0.002672344506798215,0.001322884292306105,0.0013027696629215849,0.0006619259375294406,0.00255525471485739,0.002364322285731635,0.0004604063295504,0.0004388185765436262,0.0012343983741818052,0.00034729784987545,0.0007118604284434236,0.00625452280604427,0.0032568600309290153,0.0004588046981498667,0.0011217674588768368,0.008173083534904691,0.00041598471491634996,0.0007584177985454789,0.0008804101166868888,0.00140862933221095,0.003009072567559085,0.0003920576338094,0.0006702504252002075,0.00276762541243026,0.00861502175793501,0.00102312821621536,0.0022271800714125803,0.00820553069247463,0.036896235422581206,0.002948154779632535
190,46.6475661721692,36.25,36.25,36.25,0.005255345277191095,0.002204311829459155,0.00070801632356539,0.0072906904940751305,0.012095374138850864,0.00045874662723345637,0.001025471379732865,0.001288167083722445,0.0018978225412341402,0.0005781304882746143,0.005792740312268415,0.0006912394643708294,0.0006501452151772667,0.00119450285703682,0.0003440918307132,0.00166930051453279,0.004484820569612314,0.0004988208977721555,0.00035873185667224285,0.0,0.0005560998219819625,0.00046635362141937003,0.0003955491497859818,0.00029064227830513493,0.0012502994878927946,0.00032546541773843915,0.0016537037069926299,0.013544107470057359,0.0004995357749948364,0.0012478701315115578,0.0011523765753097947,0.0004989449306708001,0.00366931404518377,0.006101747787330725,0.0037922288863383195,0.0007603128704656363,0.002257253072596155,0.0006101294716912273,0.0,0.0003345219849112714,0.0005761981704934467,0.0006377641539004582,0.014696266977689446,0.010739588800518231,0.00299173241909654,0.0005666947747953,0.0007622773837690222,0.0004166161193724,0.00319136198631303,0.016090693040078312,0.02035076656034443,0.00617990950536758,0.0005725465541158727,0.00134348022684979,0.00042782617607023995,0.001652675728431463,0.004151470888442735,0.0005751851891066546,0.00037797543538206424,0.0002659451557915,0.00052766424561528,0.0004736084645555875,0.0003538721816946143,0.0004785678556312,0.0,0.002850610579911785,0.00237536043479449,0.000609097191649075,0.0012005941800641315,0.001577122048410545,0.001069945140268159,0.0008128804669879399,0.00049153337393585,0.005179002866833915,0.006668954722114125,0.0006515130013215083,0.00270083576231465,0.0012131323926336149,0.00108203935268996,0.0006880406560971548,0.002648191706155965,0.0020241085450353447,0.0004917760348721334,0.0006815276040065249,0.00108586319292443,0.0004847690223467333,0.0006834617755271063,0.006151199494449755,0.002915069458085165,0.0004057390368167375,0.0010289608139266,0.008074593351054595,0.0004924620375362777,0.0010688178088722412,0.0008441857911910938,0.0015463884542263895,0.003626868841111445,0.00041118673683270007,0.0006331144869437867,0.002004428681655455,0.0068183878812554406,0.0008440991128558944,0.00228017230495473,0.00832028227224095,0.03669602137727524,0.0030023649193738
200,26.72143966631068,36.25,36.25,36.25,0.004482868209414715,0.00191170494913302,0.0006886866486952412,0.006827923591074104,0.01220950637212267,0.0004844202292718273,0.0012488698055471699,0.0013407164502957526,0.00145796718844282,0.0004498109214053128,0.00548210281453414,0.0006945245800143722,0.0005733354221670313,0.0013792995933653949,0.00037811744390264286,0.00193530581837679,0.00484523680464747,0.00047827485799395555,0.00040234323660759093,0.0,0.0006089544862016385,0.0005098912532939125,0.0002854922985464,0.000279119264003275,0.0007450310226648333,0.0005455615344783909,0.0018549365321199,0.013460072526943001,0.0004927683450456778,0.0013597490133771951,0.001282376546256025,0.0003695121804195833,0.0037938877643007352,0.0056540313775572445,0.004026588269342464,0.0006364809944469556,0.0019500207941624,0.0007400775885337668,0.0,0.0003209005051679777,0.0004793651747284886,0.000678140817172239,0.014975194560352475,0.010137216802558925,0.003122829044799665,0.0006189498863299468,0.0009857521739597723,0.000334018401516,0.002938927790086445,0.015885820851627312,0.020119629623672388,0.005988154165940901,0.0005767287206416556,0.00102048753611261,0.00049279379448965,0.001785453290924195,0.004094571255443205,0.0005485452514395667,0.00060632037761969,0.00027123199728105,0.00038523248205050905,0.00039853360455317056,0.00033436527898872306,0.000255081792556825,0.00020210346161888846,0.00261082516843065,0.002174083333571975,0.00052198685893295,0.001166036167968655,0.0019354051330570264,0.0009957544963531,0.0009435763665086818,0.00033602143606295326,0.005462105631464465,0.0066130369251432095,0.0008190322474248286,0.002229495184213415,0.001306937724005495,0.00120806156741998,0.0006631962634883375,0.002409002359664285,0.002211740935280605,0.0004918542820993834,0.00064807540988107,0.0011624455629750895,0.00037664918222695716,0.0006665410122568769,0.0061010034376475395,0.002876040894330535,0.00050132583572033,0.0009464051289588105,0.008689729822335356,0.00037409652896369997,0.00077947414911295,0.0007218141593741278,0.001513368707505745,0.0031696268589859896,0.00040840195253093333,0.0007447975931409473,0.0026013742909518503,0.007181781822247451,0.0008268070699208631,0.002197368140079805,0.00785502532541023,0.03753235192663095,0.00284538348789365
210,26.72143966631068,36.25,36.25,36.25,0.004222844187641316,0.0021451131833429633,0.0008007031354905727,0.006612997260061026,0.012298387253228847,0.000593929286095275,0.0015328314421028631,0.0011029643515591738,0.001586629957325179,0.00047041253553985554,0.0060037742607063575,0.0007484883075328937,0.0005655179146301875,0.0012849017599592648,0.0006140667252950999,0.0015505688851396421,0.0041489572796930265,0.0004259618375835167,0.00041732360178379997,0.0,0.0003518603473842357,0.0004787652043485111,0.0003197719181661625,0.00021695305192591396,0.0011419871857122667,0.00037747244531576366,0.0018922243531472737,0.012555161417367058,0.0004713111261141,0.000996258032091394,0.0011970041919846,0.0003734161703891,0.0032832221127075526,0.0058855479031389366,0.003794155084270595,0.0004172287199770462,0.0018112216751576158,0.0005856351245810001,0.0,0.00035429075563305455,0.00058377996265172,0.0006068636869260058,0.01351503302411341,0.010327377405224394,0.0030679582590189317,0.0007278925414155333,0.00107259654157842,0.00032736844665533335,0.0032936725063527263,0.015621869356376916,0.01967090400305789,0.005654508636897047,0.0005518359134798238,0.0010120179137548943,0.00037452239608955,0.0014340662552107051,0.004341952053456237,0.00059090441331538,0.0005121064762101445,0.0,0.0004379702479374179,0.0004926289197050357,0.0003756600650325572,0.00046613516391510003,0.0,0.0029208961162534735,0.002031094985524642,0.0005816419998978013,0.0011531935299397941,0.002168610512683861,0.0012911117970378894,0.0008429895749538272,0.00031269387040939973,0.005481701274071227,0.006652069319305037,0.0007186282896683786,0.0027864299880384844,0.001327951148460179,0.0012125190893080738,0.0005800714929803154,0.0026549672768322054,0.0021660762050185367,0.0004512260703151625,0.0005679349484643334,0.0011310797185030278,0.00025639332421325,0.0006881335434592928,0.006438577556205047,0.0032390717166809,0.0004256501818516125,0.0010868462761754222,0.008356935309110964,0.0005320668679884333,0.0008406020366402111,0.0006202035717248428,0.0014899863555033685,0.002985794162259979,0.0003155206449213333,0.0007449190491477875,0.002526759521650658,0.007258004369811732,0.0007857152595385733,0.002124702183458295,0.00794890599919489,0.037246005662451426,0.002635786055466542
